id,title,genre,valence,energy,danceability,acousticness,tempo
1756,The Prophecy II,Horror,0.2,0.9,0.3,0.1,0.6
1757,Duo luo tian shi,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1759,"O Que É Isso, Companheiro?",Drama,0.4,0.4,0.3,0.7,0.3
1760,Spice World,Comedy|Musical,0.9,0.7,0.8500000000000001,0.30000000000000004,0.6
1762,Deep Rising,Action|Horror|Sci-Fi,0.5,0.8333333333333334,0.39999999999999997,0.03333333333333333,0.7000000000000001
1765,A Letter from Death Row,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
1767,Music from Another Room,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1769,The Replacement Killers,Action|Crime|Thriller,0.43333333333333335,0.8000000000000002,0.4000000000000001,0.10000000000000002,0.6999999999999998
1770,B. Monkey,Crime|Romance|Thriller,0.46666666666666673,0.6333333333333334,0.4666666666666666,0.3,0.5333333333333333
1771,The Night Flier,Horror,0.2,0.9,0.3,0.1,0.6
1772,Blues Brothers 2000,Action|Comedy|Musical,0.8333333333333334,0.7666666666666666,0.7000000000000001,0.20000000000000004,0.7000000000000001
1773,Tokyo Fist,Action|Drama,0.55,0.65,0.35,0.35,0.6
1774,Zardoz,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1776,Joy Ride,Drama,0.4,0.4,0.3,0.7,0.3
1777,The Wedding Singer,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1779,Sphere,Sci-Fi|Thriller,0.44999999999999996,0.75,0.45,0.05,0.6499999999999999
1780,Ayn Rand: A Sense of Life,Documentary,0.5,0.3,0.2,0.8,0.3
1781,A Further Gesture,Drama,0.4,0.4,0.3,0.7,0.3
1782,Little City,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1783,Palmetto,Crime|Drama|Mystery|Romance|Thriller,0.42000000000000004,0.5599999999999999,0.4,0.4,0.45999999999999996
1784,As Good as It Gets,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
1785,King of New York,Action|Crime|Drama,0.4666666666666666,0.6666666666666666,0.3666666666666667,0.3,0.5666666666666667
1788,Men with Guns,Action|Drama,0.55,0.65,0.35,0.35,0.6
1789,The Sadness of Sex,Drama,0.4,0.4,0.3,0.7,0.3
1791,Twilight,Crime|Drama|Thriller,0.3333333333333333,0.6333333333333334,0.3666666666666667,0.3333333333333333,0.5
1792,U.S. Marshals,Action|Crime|Thriller,0.43333333333333335,0.8000000000000002,0.4000000000000001,0.10000000000000002,0.6999999999999998
1793,Welcome to Woop Woop,Comedy,0.9,0.7,0.8,0.2,0.6
1794,Love and Death on Long Island,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1795,El callejón de los milagros,Drama,0.4,0.4,0.3,0.7,0.3
1796,In God's Hands,Action|Drama,0.55,0.65,0.35,0.35,0.6
1797,Everest,Documentary|IMAX,0.6,0.55,0.35,0.45,0.5
1798,Hush,Thriller,0.3,0.8,0.4,0.1,0.7
1799,Suicide Kings,Comedy|Crime|Drama|Mystery|Thriller,0.44000000000000006,0.6199999999999999,0.44000000000000006,0.32,0.5
1801,The Man in the Iron Mask,Action|Adventure|Drama,0.6333333333333333,0.7000000000000001,0.39999999999999997,0.26666666666666666,0.6333333333333334
1804,The Newton Boys,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
1805,Where the Wild Things Are,Crime|Drama|Mystery|Thriller,0.325,0.6000000000000001,0.35,0.35,0.47500000000000003
1806,Paulie,Adventure|Children|Comedy,0.8666666666666667,0.6999999999999998,0.7000000000000001,0.20000000000000004,0.6333333333333333
1807,"A Cool, Dry Place",Drama,0.4,0.4,0.3,0.7,0.3
1809,Hana-bi,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
1810,Primary Colors,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1811,Niagara,Drama,0.4,0.4,0.3,0.7,0.3
1812,Wide Awake,Children|Comedy|Drama,0.7333333333333334,0.5666666666666665,0.6333333333333334,0.39999999999999997,0.5
1814,A Price Above Rubies,Drama,0.4,0.4,0.3,0.7,0.3
1815,East of Eden,Drama,0.4,0.4,0.3,0.7,0.3
1816,Two Girls and a Guy,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1817,No Looking Back,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1819,Storefront Hitchcock,Documentary|Musical,0.7,0.5,0.55,0.6000000000000001,0.44999999999999996
1820,The Proposition,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1821,The Object of My Affection,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1822,Meet the Deedles,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
1824,Homegrown,Comedy|Thriller,0.6,0.75,0.6000000000000001,0.15000000000000002,0.6499999999999999
1825,The Players Club,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1826,Barney's Great Adventure,Adventure|Children,0.8500000000000001,0.7,0.65,0.2,0.6499999999999999
1827,Big,Comedy|Documentary,0.7,0.5,0.5,0.5,0.44999999999999996
1829,Chinese Box,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1831,Lost in Space,Action|Adventure|Sci-Fi,0.7000000000000001,0.8000000000000002,0.4666666666666666,0.03333333333333333,0.7333333333333334
1832,Heaven's Burning,Action|Drama,0.55,0.65,0.35,0.35,0.6
1833,Mercury Rising,Action|Drama|Thriller,0.46666666666666673,0.7000000000000001,0.3666666666666667,0.26666666666666666,0.6333333333333333
1834,The Spanish Prisoner,Crime|Drama|Mystery|Thriller,0.325,0.6000000000000001,0.35,0.35,0.47500000000000003
1835,City of Angels,Drama|Fantasy|Romance,0.6333333333333334,0.4666666666666666,0.4333333333333333,0.5333333333333333,0.4000000000000001
1836,The Last Days of Disco,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1837,The Odd Couple II,Comedy,0.9,0.7,0.8,0.2,0.6
1839,My Giant,Comedy,0.9,0.7,0.8,0.2,0.6
1840,He Got Game,Drama,0.4,0.4,0.3,0.7,0.3
1841,The Gingerbread Man,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
1842,Illtown,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
1843,Slappy and the Stinkers,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
1844,Carne trémula,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1845,Zero Effect,Comedy|Mystery|Thriller,0.5,0.6666666666666666,0.5,0.23333333333333336,0.5666666666666667
1846,Nil by Mouth,Drama,0.4,0.4,0.3,0.7,0.3
1848,The Borrowers,Adventure|Children|Comedy|Fantasy,0.825,0.6749999999999999,0.625,0.22500000000000003,0.6
1849,Prince Valiant,Adventure,0.8,0.8,0.5,0.1,0.7
1850,"I Love You, Don't Touch Me!",Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1851,Leather Jacket Love Story,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1853,An Alan Smithee Film: Burn Hollywood Burn,Comedy,0.9,0.7,0.8,0.2,0.6
1854,Kissing a Fool,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1855,Krippendorf's Tribe,Comedy,0.9,0.7,0.8,0.2,0.6
1856,Kurt & Courtney,Documentary,0.5,0.3,0.2,0.8,0.3
1857,The Real Blonde,Comedy,0.9,0.7,0.8,0.2,0.6
1858,Yat goh hiu yan,Action|Comedy,0.8,0.8,0.6000000000000001,0.1,0.75
1859,Ta'm e guilass,Drama,0.4,0.4,0.3,0.7,0.3
1860,Karakter,Drama,0.4,0.4,0.3,0.7,0.3
1861,Budbringeren,Comedy|Thriller,0.6,0.75,0.6000000000000001,0.15000000000000002,0.6499999999999999
1862,Species II,Horror|Sci-Fi,0.4,0.8,0.4,0.05,0.6
1863,Major League: Back to the Minors,Comedy,0.9,0.7,0.8,0.2,0.6
1864,Sour Grapes,Comedy,0.9,0.7,0.8,0.2,0.6
1865,Wild Man Blues,Documentary,0.5,0.3,0.2,0.8,0.3
1866,The Big Hit,Action|Comedy|Crime,0.6333333333333334,0.7666666666666666,0.5333333333333333,0.13333333333333333,0.6666666666666666
1867,Tarzan and the Lost City,Action|Adventure,0.75,0.8500000000000001,0.45,0.05,0.8
1869,Black Dog,Action|Thriller,0.5,0.8500000000000001,0.4,0.05,0.8
1870,"Dancer, Texas Pop. 81",Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1871,Priyatel pokoynika,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1872,Slumdog Millionaire,Drama,0.4,0.4,0.3,0.7,0.3
1873,Les misérables,Crime|Drama|Romance,0.5,0.5,0.4333333333333333,0.5,0.4000000000000001
1874,Still Breathing,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1875,Clockwatchers,Comedy,0.9,0.7,0.8,0.2,0.6
1876,Deep Impact,Drama|Sci-Fi|Thriller,0.43333333333333335,0.6333333333333334,0.4000000000000001,0.26666666666666666,0.5333333333333333
1877,Little Men,Drama,0.4,0.4,0.3,0.7,0.3
1878,Face/Off,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1879,The Hanging Garden,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1880,Lawn Dogs,Drama,0.4,0.4,0.3,0.7,0.3
1881,Quest for Camelot,Adventure|Animation|Children|Fantasy,0.8,0.675,0.6,0.22500000000000003,0.6
1882,Godzilla,Action|Sci-Fi|Thriller,0.5333333333333333,0.8000000000000002,0.43333333333333335,0.03333333333333333,0.7333333333333334
1883,Bulworth,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
1884,Fear and Loathing in Las Vegas,Adventure|Comedy|Crime|Drama|Fantasy,0.6199999999999999,0.64,0.48,0.3,0.5199999999999999
1885,The Opposite of Sex,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1886,I Got the Hook Up,Comedy,0.9,0.7,0.8,0.2,0.6
1887,Almost Heroes,Adventure|Comedy,0.8500000000000001,0.75,0.65,0.15000000000000002,0.6499999999999999
1888,Hope Floats,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
1889,Insomnia,Crime|Mystery|Thriller,0.3,0.6666666666666666,0.3666666666666667,0.23333333333333336,0.5333333333333333
1890,Little Boy Blue,Drama,0.4,0.4,0.3,0.7,0.3
1891,Coyote Ugly,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1892,A Perfect Murder,Thriller,0.3,0.8,0.4,0.1,0.7
1893,Jenseits der Stille,Drama,0.4,0.4,0.3,0.7,0.3
1894,Six Days Seven Nights,Adventure|Comedy|Romance,0.8333333333333334,0.6333333333333333,0.6333333333333333,0.3,0.5666666666666665
1895,Can't Hardly Wait,Comedy|Drama|Romance,0.7000000000000001,0.5,0.5666666666666668,0.5,0.4333333333333333
1896,Cousin Bette,Comedy,0.9,0.7,0.8,0.2,0.6
1897,High Art,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1898,The Land Girls,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
1899,Passion in the Desert,Adventure|Drama,0.6000000000000001,0.6000000000000001,0.4,0.39999999999999997,0.5
1900,Bacheha-Ye aseman,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1901,Dear Jesse,Documentary,0.5,0.3,0.2,0.8,0.3
1902,Dream for an Insomniac,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1903,Hav Plenty,Comedy,0.9,0.7,0.8,0.2,0.6
1904,Henry Fool,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1906,Mr. Jealousy,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1907,Mulan,Adventure|Animation|Children|Comedy|Drama,0.76,0.6399999999999999,0.6199999999999999,0.3,0.5599999999999999
1908,Resurrection Man,Drama|Thriller,0.35,0.6000000000000001,0.35,0.39999999999999997,0.5
1909,The X Files,Action|Crime|Mystery|Sci-Fi|Thriller,0.43999999999999995,0.72,0.4,0.14,0.6199999999999999
1910,I Went Down,Action|Comedy|Crime,0.6333333333333334,0.7666666666666666,0.5333333333333333,0.13333333333333333,0.6666666666666666
1911,Doctor Dolittle,Comedy,0.9,0.7,0.8,0.2,0.6
1912,Out of Sight,Comedy|Crime|Drama|Romance|Thriller,0.54,0.6,0.5,0.36000000000000004,0.5
1913,Picnic at Hanging Rock,Drama|Mystery,0.35,0.45,0.3,0.55,0.35
1914,Smoke Signals,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1915,Viagem ao Princípio do Mundo,Drama,0.4,0.4,0.3,0.7,0.3
1916,Buffalo '66,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1917,Armageddon,Action|Romance|Sci-Fi|Thriller,0.6,0.7,0.475,0.175,0.6499999999999999
1918,Lethal Weapon 4,Action|Comedy|Crime|Thriller,0.55,0.7749999999999999,0.5,0.125,0.675
1919,Madeline,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
1920,Small Soldiers,Animation|Children|Fantasy|War,0.6500000000000001,0.675,0.525,0.225,0.6
1921,Pi,Sci-Fi|Thriller,0.44999999999999996,0.75,0.45,0.05,0.6499999999999999
1922,What Ever Happened to Baby Jane?,Drama,0.4,0.4,0.3,0.7,0.3
1923,There's Something About Mary,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1924,Plan 9 from Outer Space,Horror|Sci-Fi,0.4,0.8,0.4,0.05,0.6
1925,Der Himmel über Berlin,Action|Drama|Romance|War,0.525,0.625,0.37499999999999994,0.35,0.575
1926,The Broadway Melody,Musical,0.9,0.7,0.9,0.4,0.6
1927,All Quiet on the Western Front,Action|Drama|War,0.43333333333333335,0.7000000000000001,0.3,0.26666666666666666,0.6333333333333333
1928,Spirit: Stallion of the Cimarron,Drama|Western,0.45,0.5,0.35,0.7,0.4
1929,Grand Hotel,Drama,0.4,0.4,0.3,0.7,0.3
1930,Cavalcade,Drama|Romance|War,0.46666666666666673,0.5333333333333333,0.36666666666666664,0.4666666666666666,0.4666666666666666
1931,Mutiny on the Bounty,Adventure|Drama,0.6000000000000001,0.6000000000000001,0.4,0.39999999999999997,0.5
1932,The Great Ziegfeld,Drama|Musical,0.65,0.55,0.6,0.55,0.44999999999999996
1933,The Life of Emile Zola,Drama,0.4,0.4,0.3,0.7,0.3
1934,You Can't Take It with You,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
1935,How Green Was My Valley,Drama|Musical|Romance,0.7000000000000001,0.5,0.6,0.5666666666666668,0.4333333333333333
1936,Mrs. Miniver,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
1937,Going My Way,Comedy,0.9,0.7,0.8,0.2,0.6
1938,The Lost Weekend,Drama,0.4,0.4,0.3,0.7,0.3
1939,The Best Years of Our Lives,Drama|War,0.30000000000000004,0.6000000000000001,0.25,0.39999999999999997,0.5
1940,Gentleman's Agreement,Drama,0.4,0.4,0.3,0.7,0.3
1941,Hamlet,Drama,0.4,0.4,0.3,0.7,0.3
1942,All the King's Men,Drama,0.4,0.4,0.3,0.7,0.3
1943,The Greatest Show on Earth,Drama,0.4,0.4,0.3,0.7,0.3
1944,From Here to Eternity,Drama|Romance|War,0.46666666666666673,0.5333333333333333,0.36666666666666664,0.4666666666666666,0.4666666666666666
1945,On the Waterfront,Crime|Drama,0.35,0.55,0.35,0.44999999999999996,0.4
1946,Back to the Future,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1947,West Side Story,Drama|Musical|Romance,0.7000000000000001,0.5,0.6,0.5666666666666668,0.4333333333333333
1948,Tom Jones,Comedy,0.9,0.7,0.8,0.2,0.6
1949,A Man for All Seasons,Drama,0.4,0.4,0.3,0.7,0.3
1950,In the Heat of the Night,Drama|Mystery,0.35,0.45,0.3,0.55,0.35
1951,Oliver!,Drama|Musical,0.65,0.55,0.6,0.55,0.44999999999999996
1952,Midnight Cowboy,Drama,0.4,0.4,0.3,0.7,0.3
1953,The French Connection,Action|Crime|Drama|Thriller,0.425,0.7,0.375,0.24999999999999997,0.6
1954,Rocky,Action|Drama|Romance,0.6333333333333334,0.5666666666666668,0.4333333333333333,0.4333333333333333,0.5333333333333333
1955,Kramer vs. Kramer,Drama,0.4,0.4,0.3,0.7,0.3
1956,Ordinary People,Drama,0.4,0.4,0.3,0.7,0.3
1957,Chariots of Fire,Drama,0.4,0.4,0.3,0.7,0.3
1958,Terms of Endearment,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1959,Out of Africa,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
1960,The Last Emperor,Drama,0.4,0.4,0.3,0.7,0.3
1961,Rain Man,Drama,0.4,0.4,0.3,0.7,0.3
1962,Driving Miss Daisy,Drama,0.4,0.4,0.3,0.7,0.3
1963,Take the Money and Run,Comedy|Crime,0.6,0.7,0.6000000000000001,0.2,0.55
1964,Klute,Drama|Mystery,0.35,0.45,0.3,0.55,0.35
1965,Repo Man,Comedy|Sci-Fi,0.75,0.7,0.65,0.1,0.6
1966,Metropolitan,Comedy,0.9,0.7,0.8,0.2,0.6
1967,Labyrinth,Adventure|Children|Fantasy,0.8000000000000002,0.6666666666666666,0.5666666666666668,0.2333333333333333,0.6
1968,The Breakfast Club,Comedy|Drama,0.65,0.55,0.55,0.44999999999999996,0.44999999999999996
1969,A Nightmare on Elm Street Part 2: Freddy's Revenge,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1970,A Nightmare on Elm Street 3: Dream Warriors,Comedy|Fantasy|Horror|Thriller,0.525,0.75,0.4750000000000001,0.175,0.6000000000000001
1971,A Nightmare on Elm Street 4: The Dream Master,Fantasy|Horror|Thriller,0.39999999999999997,0.7666666666666666,0.3666666666666667,0.16666666666666666,0.6
1972,A Nightmare on Elm Street: The Dream Child,Horror,0.2,0.9,0.3,0.1,0.6
1973,Freddy's Dead: The Final Nightmare,Horror,0.2,0.9,0.3,0.1,0.6
1974,Friday the 13th,Horror,0.2,0.9,0.3,0.1,0.6
1975,Friday the 13th Part 2,Horror,0.2,0.9,0.3,0.1,0.6
1976,Friday the 13th Part III,Horror,0.2,0.9,0.3,0.1,0.6
1977,Friday the 13th: The Final Chapter,Horror,0.2,0.9,0.3,0.1,0.6
1978,Friday the 13th: A New Beginning,Horror,0.2,0.9,0.3,0.1,0.6
1979,Jason Lives: Friday the 13th Part VI,Horror,0.2,0.9,0.3,0.1,0.6
1980,Friday the 13th Part VII: The New Blood,Horror,0.2,0.9,0.3,0.1,0.6
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,0.2,0.9,0.3,0.1,0.6
1982,Halloween,Horror,0.2,0.9,0.3,0.1,0.6
1983,Halloween II,Horror,0.2,0.9,0.3,0.1,0.6
1984,Halloween III: Season of the Witch,Horror,0.2,0.9,0.3,0.1,0.6
1985,Halloween 4: The Return of Michael Myers,Horror,0.2,0.9,0.3,0.1,0.6
1986,Halloween 5,Horror,0.2,0.9,0.3,0.1,0.6
1987,Prom Night,Horror,0.2,0.9,0.3,0.1,0.6
1988,Hello Mary Lou: Prom Night II,Horror,0.2,0.9,0.3,0.1,0.6
1989,Prom Night III: The Last Kiss,Horror,0.2,0.9,0.3,0.1,0.6
1990,Prom Night IV: Deliver Us from Evil,Horror,0.2,0.9,0.3,0.1,0.6
1991,Bride of Chucky,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1992,Child's Play 2,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1993,Child's Play 3,Comedy|Horror|Thriller,0.46666666666666673,0.8000000000000002,0.5,0.13333333333333333,0.6333333333333333
1994,Poltergeist,Drama|Fantasy|Horror|Thriller,0.4,0.675,0.35,0.30000000000000004,0.5249999999999999
1995,Poltergeist II: The Other Side,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1996,Poltergeist III,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
1997,The Exorcist,Horror|Mystery,0.25,0.7,0.3,0.25,0.5
1998,Exorcist II: The Heretic,Horror,0.2,0.9,0.3,0.1,0.6
1999,The Exorcist III,Horror,0.2,0.9,0.3,0.1,0.6
2000,Lethal Weapon,Action|Comedy|Crime|Drama,0.5750000000000001,0.6749999999999999,0.47500000000000003,0.275,0.575
2001,Lethal Weapon,Action|Comedy|Crime|Drama,0.5750000000000001,0.6749999999999999,0.47500000000000003,0.275,0.575
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,0.5750000000000001,0.6749999999999999,0.47500000000000003,0.275,0.575
2003,Gremlins,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
2004,Gremlins 2: The New Batch,Comedy|Horror,0.55,0.8,0.55,0.15000000000000002,0.6
2005,The Goonies,Adventure|Children|Comedy|Fantasy,0.825,0.6749999999999999,0.625,0.22500000000000003,0.6
2006,The Mask of Zorro,Action|Adventure|Romance,0.7666666666666666,0.7000000000000001,0.5,0.2333333333333333,0.6666666666666666
2007,Polish Wedding,Comedy,0.9,0.7,0.8,0.2,0.6
2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,0.3,0.46666666666666673,0.3333333333333333,0.4666666666666666,0.3666666666666667
2009,Soylent Green,Drama|Horror|Sci-Fi|Thriller,0.37500000000000006,0.7,0.375,0.22499999999999998,0.55
2010,Metropolis,Drama|Romance|Sci-Fi|Thriller,0.525,0.575,0.44999999999999996,0.35,0.49999999999999994
2011,Back to the Future Part II,Action|Adventure|Comedy|Sci-Fi,0.75,0.7750000000000001,0.55,0.07500000000000001,0.7000000000000001
2012,Back to the Future Part III,Comedy|Sci-Fi|Western,0.6666666666666666,0.6666666666666666,0.5666666666666668,0.3,0.5666666666666667
2013,The Poseidon Adventure,Action|Adventure|Drama,0.6333333333333333,0.7000000000000001,0.39999999999999997,0.26666666666666666,0.6333333333333334
2014,Freaky Friday,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2015,The AbsentMinded Professor,Children|Comedy|Fantasy,0.8333333333333334,0.6333333333333333,0.6666666666666666,0.26666666666666666,0.5666666666666667
2016,The Apple Dumpling Gang Rides Again,Children|Comedy|Western,0.7666666666666666,0.6333333333333333,0.6666666666666666,0.39999999999999997,0.5666666666666667
2017,Babes in Toyland,Children|Fantasy|Musical,0.8333333333333334,0.6333333333333333,0.7000000000000001,0.3333333333333333,0.5666666666666668
2018,Bambi,Animation|Children|Drama,0.7000000000000001,0.5666666666666665,0.6,0.39999999999999997,0.5
2019,Shichinin no samurai,Action|Drama,0.55,0.65,0.35,0.35,0.6
2020,Dangerous Liaisons,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
2021,Dune,Adventure|Sci-Fi,0.7,0.75,0.5,0.05,0.6499999999999999
2022,The Last Temptation of Christ,Drama,0.4,0.4,0.3,0.7,0.3
2023,The Godfather: Part III,Action|Crime|Drama,0.4666666666666666,0.6666666666666666,0.3666666666666667,0.3,0.5666666666666667
2024,The Rapture,Drama|Mystery,0.35,0.45,0.3,0.55,0.35
2025,Lolita,Drama|Romance,0.6000000000000001,0.4,0.44999999999999996,0.6499999999999999,0.35
2026,Disturbing Behavior,Horror|Thriller,0.25,0.8500000000000001,0.35,0.1,0.6499999999999999
2027,Jane Austen's Mafia!,Comedy|Crime,0.6,0.7,0.6000000000000001,0.2,0.55
2028,Saving Private Ryan,Action|Drama|War,0.43333333333333335,0.7000000000000001,0.3,0.26666666666666666,0.6333333333333333
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,0.8500000000000001,0.55,0.7,0.4,0.5
2030,Dong gong xi gong,Drama,0.4,0.4,0.3,0.7,0.3
2031,The Million Dollar Duck,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2032,The Barefoot Executive,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2033,The Black Cauldron,Animation|Children,0.8500000000000001,0.6499999999999999,0.75,0.25,0.6
2034,The Black Hole,Sci-Fi,0.6,0.7,0.5,0.0,0.6
2035,Blackbeard's Ghost,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2036,Blank Check,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2037,Candleshoe,Adventure|Children|Comedy,0.8666666666666667,0.6999999999999998,0.7000000000000001,0.20000000000000004,0.6333333333333333
2038,The Cat from Outer Space,Children|Comedy|Sci-Fi,0.7999999999999999,0.6666666666666666,0.7000000000000001,0.16666666666666666,0.6
2039,Cheetah,Adventure|Children,0.8500000000000001,0.7,0.65,0.2,0.6499999999999999
2040,The Computer Wore Tennis Shoes,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2041,Condorman,Action|Adventure|Children|Comedy,0.825,0.75,0.625,0.15000000000000002,0.7000000000000001
2042,D2: The Mighty Ducks,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2043,Darby O'Gill and the Little People,Adventure|Children|Fantasy,0.8000000000000002,0.6666666666666666,0.5666666666666668,0.2333333333333333,0.6
2044,The Devil and Max Devlin,Comedy|Fantasy,0.8,0.6499999999999999,0.6000000000000001,0.25,0.55
2045,A Far Off Place,Adventure|Children|Drama|Romance,0.7250000000000001,0.5499999999999999,0.55,0.42500000000000004,0.5
2046,Flight of the Navigator,Adventure|Children|Sci-Fi,0.7666666666666667,0.6999999999999998,0.6,0.13333333333333333,0.6333333333333333
2047,The Gnome-Mobile,Adventure|Children|Fantasy|Musical,0.8250000000000001,0.675,0.65,0.275,0.6
2048,The Great Mouse Detective,Animation|Children,0.8500000000000001,0.6499999999999999,0.75,0.25,0.6
2049,The Happiest Millionaire,Comedy|Musical,0.9,0.7,0.8500000000000001,0.30000000000000004,0.6
2050,Herbie Goes Bananas,Adventure|Children|Comedy,0.8666666666666667,0.6999999999999998,0.7000000000000001,0.20000000000000004,0.6333333333333333
2051,Herbie Goes to Monte Carlo,Adventure|Children|Comedy,0.8666666666666667,0.6999999999999998,0.7000000000000001,0.20000000000000004,0.6333333333333333
2052,Hocus Pocus,Children|Comedy,0.9,0.6499999999999999,0.8,0.25,0.6
2053,Honey I Blew Up the Kid,Children|Comedy|Sci-Fi,0.7999999999999999,0.6666666666666666,0.7000000000000001,0.16666666666666666,0.6
2054,"Honey, I Shrunk the Kids",Adventure|Children|Comedy|Fantasy|Sci-Fi,0.78,0.6799999999999999,0.6,0.18000000000000002,0.6
2055,Hot Lead and Cold Feet,Comedy|Western,0.7,0.6499999999999999,0.6000000000000001,0.44999999999999996,0.55
2056,In Search of the Castaways,Adventure|Children,0.8500000000000001,0.7,0.65,0.2,0.6499999999999999
2057,Homeward Bound: The Incredible Journey,Adventure|Children,0.8500000000000001,0.7,0.65,0.2,0.6499999999999999
2058,The Negotiator,Action|Crime|Drama|Mystery|Thriller,0.4,0.6599999999999999,0.36000000000000004,0.27999999999999997,0.5599999999999999
2059,The Parent Trap,Children|Comedy|Romance,0.8666666666666667,0.5666666666666665,0.7333333333333334,0.3666666666666667,0.5333333333333333
